timestamp_iso,benchmark_label,input_mint_rel,mint_file_stem,success,overall_score,sec_mint_to_unplaced_json_s,sec_unplaced_json_to_pr_s,sec_wall_total_s,pr_json_path
2026-07-22T23:00:04+00:00,COVID/part3_gel.mint,COVID/part3_gel.mint,part3_gel,1,0.379862,0.111839,0.001347,0.113186,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/COVID/part3_gel/part3_gel_fromMINT_PR.json
2026-07-22T23:00:05+00:00,COVID/rt_pcr.mint,COVID/rt_pcr.mint,rt_pcr,1,0.481436,0.095063,0.001221,0.096284,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/COVID/rt_pcr/rt_pcr_fromMINT_PR.json
2026-07-22T23:00:07+00:00,Expressions/expression1.mint,Expressions/expression1.mint,expression1,1,0.418068,0.144244,0.001751,0.145995,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression1/expression1_fromMINT_PR.json
2026-07-22T23:00:08+00:00,Expressions/expression10.mint,Expressions/expression10.mint,expression10,1,0.463120,0.132502,0.002202,0.134704,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression10/expression10_fromMINT_PR.json
2026-07-22T23:00:09+00:00,Expressions/expression11.mint,Expressions/expression11.mint,expression11,1,0.493821,0.091183,0.001433,0.092617,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression11/expression11_fromMINT_PR.json
2026-07-22T23:00:10+00:00,Expressions/expression12.mint,Expressions/expression12.mint,expression12,1,0.512044,0.232136,0.003380,0.235516,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression12/expression12_fromMINT_PR.json
2026-07-22T23:00:11+00:00,Expressions/expression13.mint,Expressions/expression13.mint,expression13,1,0.459558,0.096426,0.001209,0.097635,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression13/expression13_fromMINT_PR.json
2026-07-22T23:00:12+00:00,Expressions/expression14.mint,Expressions/expression14.mint,expression14,1,0.465835,0.356876,0.005803,0.362679,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression14/expression14_fromMINT_PR.json
2026-07-22T23:00:14+00:00,Expressions/expression15.mint,Expressions/expression15.mint,expression15,1,0.553203,0.197691,0.003509,0.201200,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression15/expression15_fromMINT_PR.json
2026-07-22T23:00:15+00:00,Expressions/expression2.mint,Expressions/expression2.mint,expression2,1,0.484277,0.116565,0.001601,0.118167,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression2/expression2_fromMINT_PR.json
2026-07-22T23:00:16+00:00,Expressions/expression3.mint,Expressions/expression3.mint,expression3,1,0.481586,0.115106,0.001956,0.117062,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression3/expression3_fromMINT_PR.json
2026-07-22T23:00:17+00:00,Expressions/expression4.mint,Expressions/expression4.mint,expression4,1,0.508206,0.121872,0.001716,0.123588,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression4/expression4_fromMINT_PR.json
2026-07-22T23:00:18+00:00,Expressions/expression5.mint,Expressions/expression5.mint,expression5,1,0.478817,0.138238,0.001895,0.140133,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression5/expression5_fromMINT_PR.json
2026-07-22T23:00:19+00:00,Expressions/expression6.mint,Expressions/expression6.mint,expression6,1,0.488698,0.150351,0.002168,0.152518,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression6/expression6_fromMINT_PR.json
2026-07-22T23:00:20+00:00,Expressions/expression7.mint,Expressions/expression7.mint,expression7,1,0.441697,0.123690,0.001694,0.125385,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression7/expression7_fromMINT_PR.json
2026-07-22T23:00:21+00:00,Expressions/expression8.mint,Expressions/expression8.mint,expression8,1,0.459201,0.133168,0.001686,0.134853,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression8/expression8_fromMINT_PR.json
2026-07-22T23:00:22+00:00,Expressions/expression9.mint,Expressions/expression9.mint,expression9,1,0.467006,0.147747,0.001765,0.149511,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Expressions/expression9/expression9_fromMINT_PR.json
2026-07-22T23:00:24+00:00,GraphCoverage/cycle.mint,GraphCoverage/cycle.mint,cycle,1,0.077626,0.098690,0.000843,0.099533,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/GraphCoverage/cycle/cycle_fromMINT_PR.json
2026-07-22T23:00:25+00:00,GraphCoverage/n_g_m_map.mint,GraphCoverage/n_g_m_map.mint,n_g_m_map,1,0.222270,0.071710,0.000714,0.072424,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/GraphCoverage/n_g_m_map/n_g_m_map_fromMINT_PR.json
2026-07-22T23:00:26+00:00,GraphCoverage/n_l_m_map.mint,GraphCoverage/n_l_m_map.mint,n_l_m_map,1,0.222270,0.069902,0.000666,0.070568,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/GraphCoverage/n_l_m_map/n_l_m_map_fromMINT_PR.json
2026-07-22T23:00:27+00:00,GraphCoverage/one_to_one.mint,GraphCoverage/one_to_one.mint,one_to_one,1,0.619156,0.077198,0.000841,0.078039,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/GraphCoverage/one_to_one/one_to_one_fromMINT_PR.json
2026-07-22T23:00:28+00:00,GraphCoverage/tree_bus.mint,GraphCoverage/tree_bus.mint,tree_bus,1,0.619156,0.078139,0.000847,0.078986,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/GraphCoverage/tree_bus/tree_bus_fromMINT_PR.json
2026-07-22T23:00:29+00:00,GraphCoverage/tree_fanin.mint,GraphCoverage/tree_fanin.mint,tree_fanin,1,0.701167,0.131376,0.002282,0.133657,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/GraphCoverage/tree_fanin/tree_fanin_fromMINT_PR.json
2026-07-22T23:00:30+00:00,GraphCoverage/tree_fanout.mint,GraphCoverage/tree_fanout.mint,tree_fanout,1,0.701167,0.139066,0.001865,0.140931,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/GraphCoverage/tree_fanout/tree_fanout_fromMINT_PR.json
2026-07-22T23:00:31+00:00,LiteratureBenchmarks/device1_scRNA_seq.mint,LiteratureBenchmarks/device1_scRNA_seq.mint,device1_scRNA_seq,1,0.496590,0.140564,0.001909,0.142473,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/LiteratureBenchmarks/device1_scRNA_seq/device1_scRNA_seq_fromMINT_PR.json
2026-07-22T23:00:32+00:00,LiteratureBenchmarks/device2_artificial_cells.mint,LiteratureBenchmarks/device2_artificial_cells.mint,device2_artificial_cells,1,0.331508,0.189554,0.002644,0.192199,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/LiteratureBenchmarks/device2_artificial_cells/device2_artificial_cells_fromMINT_PR.json
2026-07-22T23:00:33+00:00,LiteratureBenchmarks/device4_molecular_diagnostics.mint,LiteratureBenchmarks/device4_molecular_diagnostics.mint,device4_molecular_diagnostics,1,0.497452,0.151022,0.002600,0.153623,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/LiteratureBenchmarks/device4_molecular_diagnostics/device4_molecular_diagnostics_fromMINT_PR.json
2026-07-22T23:00:35+00:00,LiteratureBenchmarks/device5_bacteria_diagnostics.mint,LiteratureBenchmarks/device5_bacteria_diagnostics.mint,device5_bacteria_diagnostics,1,0.436571,0.172508,0.002137,0.174645,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/LiteratureBenchmarks/device5_bacteria_diagnostics/device5_bacteria_diagnostics_fromMINT_PR.json
2026-07-22T23:00:36+00:00,LiteratureBenchmarks/device6_organic_chemical_synthesis.mint,LiteratureBenchmarks/device6_organic_chemical_synthesis.mint,device6_organic_chemical_synthesis,1,0.546165,0.365940,0.006098,0.372037,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/LiteratureBenchmarks/device6_organic_chemical_synthesis/device6_organic_chemical_synthesis_fromMINT_PR.json
2026-07-22T23:00:37+00:00,LiteratureBenchmarks/device7_enzyme_screening.mint,LiteratureBenchmarks/device7_enzyme_screening.mint,device7_enzyme_screening,1,0.361971,0.157530,0.001690,0.159220,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/LiteratureBenchmarks/device7_enzyme_screening/device7_enzyme_screening_fromMINT_PR.json
2026-07-22T23:00:38+00:00,ParserTest/declarations.mint,ParserTest/declarations.mint,declarations,1,0.222270,0.072645,0.000675,0.073319,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/ParserTest/declarations/declarations_fromMINT_PR.json
2026-07-22T23:00:39+00:00,ParserTest/pumpstat.mint,ParserTest/pumpstat.mint,pumpstat,1,0.619156,0.078554,0.000861,0.079416,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/ParserTest/pumpstat/pumpstat_fromMINT_PR.json
2026-07-22T23:00:40+00:00,Protocols/MARS/cell_lysis.mint,Protocols/MARS/cell_lysis.mint,cell_lysis,1,0.417031,0.170564,0.002229,0.172792,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Protocols/MARS/cell_lysis/cell_lysis_fromMINT_PR.json
2026-07-22T23:00:41+00:00,Protocols/MARS/cell_sorting.mint,Protocols/MARS/cell_sorting.mint,cell_sorting,1,0.661776,0.100748,0.001199,0.101947,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Protocols/MARS/cell_sorting/cell_sorting_fromMINT_PR.json
2026-07-22T23:00:43+00:00,Protocols/MARS/dna_digest.mint,Protocols/MARS/dna_digest.mint,dna_digest,1,0.510618,0.159537,0.002432,0.161970,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Protocols/MARS/dna_digest/dna_digest_fromMINT_PR.json
2026-07-22T23:00:44+00:00,Protocols/MARS/fluorescence.mint,Protocols/MARS/fluorescence.mint,fluorescence,1,0.507203,0.172869,0.002202,0.175071,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Protocols/MARS/fluorescence/fluorescence_fromMINT_PR.json
2026-07-22T23:00:45+00:00,Protocols/MARS/ligation.mint,Protocols/MARS/ligation.mint,ligation,1,0.537844,0.247254,0.004386,0.251640,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Protocols/MARS/ligation/ligation_fromMINT_PR.json
2026-07-22T23:00:46+00:00,Protocols/MARS/pcr.mint,Protocols/MARS/pcr.mint,pcr,1,0.490145,0.088735,0.001002,0.089737,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Protocols/MARS/pcr/pcr_fromMINT_PR.json
2026-07-22T23:00:47+00:00,Protocols/MARS/transformation.mint,Protocols/MARS/transformation.mint,transformation,1,0.475954,0.163899,0.003020,0.166919,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Protocols/MARS/transformation/transformation_fromMINT_PR.json
2026-07-22T23:00:48+00:00,Protocols/directed_evolution.mint,Protocols/directed_evolution.mint,directed_evolution,1,0.404290,0.191307,0.002471,0.193778,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Protocols/directed_evolution/directed_evolution_fromMINT_PR.json
2026-07-22T23:00:49+00:00,Ryuichi's designs/MFD005chip.mint,Ryuichi's designs/MFD005chip.mint,MFD005chip,1,0.379719,0.143867,0.001714,0.145581,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/MFD005chip/MFD005chip_fromMINT_PR.json
2026-07-22T23:00:51+00:00,Ryuichi's designs/chemostat_chip.mint,Ryuichi's designs/chemostat_chip.mint,chemostat_chip,1,0.469122,0.538967,0.010471,0.549438,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/chemostat_chip/chemostat_chip_fromMINT_PR.json
2026-07-22T23:00:52+00:00,Ryuichi's designs/dnasynthesizer.mint,Ryuichi's designs/dnasynthesizer.mint,dnasynthesizer,1,0.408700,0.463812,0.009848,0.473660,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/dnasynthesizer/dnasynthesizer_fromMINT_PR.json
2026-07-22T23:00:53+00:00,Ryuichi's designs/genetic_clock_testing_tool.mint,Ryuichi's designs/genetic_clock_testing_tool.mint,genetic_clock_testing_tool,1,0.404530,0.106640,0.001811,0.108451,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/genetic_clock_testing_tool/genetic_clock_testing_tool_fromMINT_PR.json
2026-07-22T23:00:54+00:00,Ryuichi's designs/glycoform.mint,Ryuichi's designs/glycoform.mint,glycoform,1,0.634452,0.086697,0.001595,0.088292,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/glycoform/glycoform_fromMINT_PR.json
2026-07-22T23:00:56+00:00,Ryuichi's designs/gradient.mint,Ryuichi's designs/gradient.mint,gradient,1,0.595642,0.373822,0.008991,0.382813,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/gradient/gradient_fromMINT_PR.json
2026-07-22T23:00:57+00:00,Ryuichi's designs/incubator.mint,Ryuichi's designs/incubator.mint,incubator,1,0.072254,0.112367,0.001113,0.113480,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/incubator/incubator_fromMINT_PR.json
2026-07-22T23:00:58+00:00,Ryuichi's designs/inlet16.mint,Ryuichi's designs/inlet16.mint,inlet16,1,0.411751,0.334383,0.006195,0.340578,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/inlet16/inlet16_fromMINT_PR.json
2026-07-22T23:00:59+00:00,Ryuichi's designs/kinetics.mint,Ryuichi's designs/kinetics.mint,kinetics,1,0.488120,0.080042,0.001666,0.081708,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/kinetics/kinetics_fromMINT_PR.json
2026-07-22T23:01:00+00:00,Ryuichi's designs/microalgal_bioassay.mint,Ryuichi's designs/microalgal_bioassay.mint,microalgal_bioassay,1,0.503321,0.141966,0.003504,0.145469,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/microalgal_bioassay/microalgal_bioassay_fromMINT_PR.json
2026-07-22T23:01:02+00:00,Ryuichi's designs/microdroplet.mint,Ryuichi's designs/microdroplet.mint,microdroplet,1,0.401377,0.164727,0.002294,0.167021,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/microdroplet/microdroplet_fromMINT_PR.json
2026-07-22T23:01:03+00:00,Ryuichi's designs/microreactor.mint,Ryuichi's designs/microreactor.mint,microreactor,1,0.470305,0.120413,0.002798,0.123211,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/microreactor/microreactor_fromMINT_PR.json
2026-07-22T23:01:04+00:00,Ryuichi's designs/mux96chambers.mint,Ryuichi's designs/mux96chambers.mint,mux96chambers,1,0.377107,0.681329,0.009197,0.690526,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/mux96chambers/mux96chambers_fromMINT_PR.json
2026-07-22T23:01:06+00:00,Ryuichi's designs/nine_to_one_mux.mint,Ryuichi's designs/nine_to_one_mux.mint,nine_to_one_mux,1,0.510169,0.281831,0.003632,0.285463,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/nine_to_one_mux/nine_to_one_mux_fromMINT_PR.json
2026-07-22T23:01:07+00:00,Ryuichi's designs/olfactory.mint,Ryuichi's designs/olfactory.mint,olfactory,1,0.449956,0.173617,0.002090,0.175707,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/olfactory/olfactory_fromMINT_PR.json
2026-07-22T23:01:08+00:00,Ryuichi's designs/pre_processor_dump.mint,Ryuichi's designs/pre_processor_dump.mint,pre_processor_dump,1,0.470145,0.112370,0.002327,0.114697,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/pre_processor_dump/pre_processor_dump_fromMINT_PR.json
2026-07-22T23:01:09+00:00,Ryuichi's designs/rootchip.mint,Ryuichi's designs/rootchip.mint,rootchip,1,0.157350,0.094250,0.001004,0.095254,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/rootchip/rootchip_fromMINT_PR.json
2026-07-22T23:01:10+00:00,Ryuichi's designs/seeding.mint,Ryuichi's designs/seeding.mint,seeding,1,0.400915,0.125785,0.001588,0.127373,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Ryuichi's designs/seeding/seeding_fromMINT_PR.json
2026-07-22T23:01:11+00:00,TechnologyMapping/cycle.mint,TechnologyMapping/cycle.mint,cycle,1,0.077626,0.088927,0.000752,0.089679,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/TechnologyMapping/cycle/cycle_fromMINT_PR.json
2026-07-22T23:01:12+00:00,TechnologyMapping/instance_mapping.mint,TechnologyMapping/instance_mapping.mint,instance_mapping,1,0.484430,0.085059,0.001044,0.086102,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/TechnologyMapping/instance_mapping/instance_mapping_fromMINT_PR.json
2026-07-22T23:01:13+00:00,TechnologyMapping/n_g_m_map.mint,TechnologyMapping/n_g_m_map.mint,n_g_m_map,1,0.534472,0.142709,0.002003,0.144711,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/TechnologyMapping/n_g_m_map/n_g_m_map_fromMINT_PR.json
2026-07-22T23:01:14+00:00,TechnologyMapping/n_l_m_map.mint,TechnologyMapping/n_l_m_map.mint,n_l_m_map,1,0.536282,0.142608,0.002148,0.144756,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/TechnologyMapping/n_l_m_map/n_l_m_map_fromMINT_PR.json
2026-07-22T23:01:16+00:00,TechnologyMapping/one_to_one_mapping.mint,TechnologyMapping/one_to_one_mapping.mint,one_to_one_mapping,1,0.484430,0.082084,0.000982,0.083066,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/TechnologyMapping/one_to_one_mapping/one_to_one_mapping_fromMINT_PR.json
2026-07-22T23:01:17+00:00,TechnologyMapping/tree_bus.mint,TechnologyMapping/tree_bus.mint,tree_bus,1,0.593447,0.161012,0.003577,0.164589,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/TechnologyMapping/tree_bus/tree_bus_fromMINT_PR.json
2026-07-22T23:01:18+00:00,TechnologyMapping/tree_fanin_mapping.mint,TechnologyMapping/tree_fanin_mapping.mint,tree_fanin_mapping,1,0.598555,0.142027,0.002698,0.144725,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/TechnologyMapping/tree_fanin_mapping/tree_fanin_mapping_fromMINT_PR.json
2026-07-22T23:01:19+00:00,TechnologyMapping/tree_fanout_mapping.mint,TechnologyMapping/tree_fanout_mapping.mint,tree_fanout_mapping,1,0.598848,0.155544,0.002713,0.158256,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/TechnologyMapping/tree_fanout_mapping/tree_fanout_mapping_fromMINT_PR.json
2026-07-22T23:01:20+00:00,TechnologyMapping/tree_fanout_mapping2.mint,TechnologyMapping/tree_fanout_mapping2.mint,tree_fanout_mapping2,1,0.596981,0.147570,0.002385,0.149955,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/TechnologyMapping/tree_fanout_mapping2/tree_fanout_mapping2_fromMINT_PR.json
2026-07-22T23:01:21+00:00,TechnologyMapping/tree_fanout_mapping3.mint,TechnologyMapping/tree_fanout_mapping3.mint,tree_fanout_mapping3,1,0.598629,0.171999,0.003336,0.175335,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/TechnologyMapping/tree_fanout_mapping3/tree_fanout_mapping3_fromMINT_PR.json
2026-07-22T23:01:22+00:00,TechnologyMapping/tree_storage_bus_mapping.mint,TechnologyMapping/tree_storage_bus_mapping.mint,tree_storage_bus_mapping,1,0.596029,0.200539,0.005034,0.205573,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/TechnologyMapping/tree_storage_bus_mapping/tree_storage_bus_mapping_fromMINT_PR.json
2026-07-22T23:01:24+00:00,Transport Networks/distribute_network_examples.mint,Transport Networks/distribute_network_examples.mint,distribute_network_examples,1,0.511295,0.256049,0.003156,0.259205,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Transport Networks/distribute_network_examples/distribute_network_examples_fromMINT_PR.json
2026-07-22T23:01:25+00:00,Transport Networks/one_to_8.mint,Transport Networks/one_to_8.mint,one_to_8,1,0.511187,0.260754,0.003652,0.264405,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Transport Networks/one_to_8/one_to_8_fromMINT_PR.json
2026-07-22T23:01:26+00:00,Transport Networks/one_to_one.mint,Transport Networks/one_to_one.mint,one_to_one,1,0.429446,0.084909,0.000938,0.085847,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/Transport Networks/one_to_one/one_to_one_fromMINT_PR.json
2026-07-22T23:01:27+00:00,base/grad_gen_h.mint,base/grad_gen_h.mint,grad_gen_h,1,0.555165,0.155978,0.002774,0.158752,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/base/grad_gen_h/grad_gen_h_fromMINT_PR.json
2026-07-22T23:01:28+00:00,base/grad_gen_v.mint,base/grad_gen_v.mint,grad_gen_v,1,0.555256,0.152346,0.002452,0.154798,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/base/grad_gen_v/grad_gen_v_fromMINT_PR.json
2026-07-22T23:01:30+00:00,base/grid_4_mixer.mint,base/grid_4_mixer.mint,grid_4_mixer,1,0.331848,0.506828,0.009395,0.516224,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/MINT-TestCases/base/grid_4_mixer/grid_4_mixer_fromMINT_PR.json
