timestamp_iso,input_rel,success,sec_wall_total_s,out_dir
2026-09-14T06:03:08Z,Base/Node_Long_Cell_Trap_03.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Node_Long_Cell_Trap_03
2026-09-14T06:03:09Z,Base/Node_Long_Cell_Trap_04.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Node_Long_Cell_Trap_04
2026-09-14T06:03:10Z,Base/Node_Test_01.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Node_Test_01
2026-09-14T06:03:11Z,Base/Nonplanar.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Nonplanar
2026-09-14T06:03:11Z,Base/Port_Bank_01.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Port_Bank_01
2026-09-14T06:03:12Z,Base/Port_Multi_Connection.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Port_Multi_Connection
2026-09-14T06:03:13Z,Base/Square_Cell_Trap_Chambers.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Square_Cell_Trap_Chambers
2026-09-14T06:03:14Z,Base/Square_Cell_Trap_Ports.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Square_Cell_Trap_Ports
2026-09-14T06:03:21Z,Base/Super_Mux_1024.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Super_Mux_1024
2026-09-14T06:03:23Z,Base/Super_Mux_128.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Super_Mux_128
2026-09-14T06:03:24Z,Base/Super_Mux_16.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Super_Mux_16
2026-09-14T06:03:25Z,Base/Super_Mux_2.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Super_Mux_2
2026-09-14T06:03:27Z,Base/Super_Mux_256.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Super_Mux_256
2026-09-14T06:03:28Z,Base/Super_Mux_32.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Super_Mux_32
2026-09-14T06:03:29Z,Base/Super_Mux_4.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Super_Mux_4
2026-09-14T06:03:33Z,Base/Super_Mux_512.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Super_Mux_512
2026-09-14T06:03:35Z,Base/Super_Mux_64.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Super_Mux_64
2026-09-14T06:03:36Z,Base/Super_Mux_8.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Super_Mux_8
2026-09-14T06:03:37Z,Base/Test_Mux_01.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Test_Mux_01
2026-09-14T06:03:37Z,Base/Test_Mux_02.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Test_Mux_02
2026-09-14T06:03:38Z,Base/Three_Port_Channel.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Three_Port_Channel
2026-09-14T06:03:39Z,Base/Transposer_Test.mint,0,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Transposer_Test
2026-09-14T06:03:40Z,Base/Tree_Test_01.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Tree_Test_01
2026-09-14T06:03:41Z,Base/Tree_Test_02.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Tree_Test_02
2026-09-14T06:03:42Z,Base/Tree_Valve_Test.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Base/Tree_Valve_Test
2026-09-14T06:03:43Z,CIDAR_Lab_Past_Devices/Chemostat_Chip.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Chemostat_Chip
2026-09-14T06:03:45Z,CIDAR_Lab_Past_Devices/Dna_Synthesizer.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Dna_Synthesizer
2026-09-14T06:03:46Z,CIDAR_Lab_Past_Devices/Droplet_Merger_Simple.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Droplet_Merger_Simple
2026-09-14T06:03:47Z,CIDAR_Lab_Past_Devices/Dual_Lane_Droplet.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Dual_Lane_Droplet
2026-09-14T06:03:48Z,CIDAR_Lab_Past_Devices/Flow_Focus.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Flow_Focus
2026-09-14T06:03:48Z,CIDAR_Lab_Past_Devices/Genetic_Clock_Testing_Tool.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Genetic_Clock_Testing_Tool
2026-09-14T06:03:49Z,CIDAR_Lab_Past_Devices/Glycoform.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Glycoform
2026-09-14T06:03:50Z,CIDAR_Lab_Past_Devices/Grad_Cells.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Grad_Cells
2026-09-14T06:03:52Z,CIDAR_Lab_Past_Devices/Gradient.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Gradient
2026-09-14T06:03:53Z,CIDAR_Lab_Past_Devices/Grid_02.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Grid_02
2026-09-14T06:03:54Z,CIDAR_Lab_Past_Devices/Hasty_Cell_Traps.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Hasty_Cell_Traps
2026-09-14T06:03:55Z,CIDAR_Lab_Past_Devices/Hmlp_Dual_Bank.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Hmlp_Dual_Bank
2026-09-14T06:03:56Z,CIDAR_Lab_Past_Devices/Incubator.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Incubator
2026-09-14T06:03:57Z,CIDAR_Lab_Past_Devices/Inlet_16.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Inlet_16
2026-09-14T06:03:58Z,CIDAR_Lab_Past_Devices/Kinetics.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Kinetics
2026-09-14T06:04:00Z,CIDAR_Lab_Past_Devices/Logic_04.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Logic_04
2026-09-14T06:04:00Z,CIDAR_Lab_Past_Devices/Mfd_005_Chip.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Mfd_005_Chip
2026-09-14T06:04:01Z,CIDAR_Lab_Past_Devices/Microalgal_Bioassay.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Microalgal_Bioassay
2026-09-14T06:04:03Z,CIDAR_Lab_Past_Devices/Microdroplet.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Microdroplet
2026-09-14T06:04:04Z,CIDAR_Lab_Past_Devices/Microreactor.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Microreactor
2026-09-14T06:04:05Z,CIDAR_Lab_Past_Devices/Mix_Incubate_Express.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Mix_Incubate_Express
2026-09-14T06:04:06Z,CIDAR_Lab_Past_Devices/Mixer_Trap_Simple.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Mixer_Trap_Simple
2026-09-14T06:04:07Z,CIDAR_Lab_Past_Devices/Multi_Input.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Multi_Input
2026-09-14T06:04:09Z,CIDAR_Lab_Past_Devices/Mux_96_Chambers.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Mux_96_Chambers
2026-09-14T06:04:10Z,CIDAR_Lab_Past_Devices/Net_Mux.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Net_Mux
2026-09-14T06:04:11Z,CIDAR_Lab_Past_Devices/Nine_To_One_Mux.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Nine_To_One_Mux
2026-09-14T06:04:12Z,CIDAR_Lab_Past_Devices/Number_Declarations.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Number_Declarations
2026-09-14T06:04:13Z,CIDAR_Lab_Past_Devices/Olfactory.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Olfactory
2026-09-14T06:04:14Z,CIDAR_Lab_Past_Devices/Pump_Passthrough.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Pump_Passthrough
2026-09-14T06:04:15Z,CIDAR_Lab_Past_Devices/Ring.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Ring
2026-09-14T06:04:16Z,CIDAR_Lab_Past_Devices/Root_Chip.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Root_Chip
2026-09-14T06:04:17Z,CIDAR_Lab_Past_Devices/Rotary_16.mint,0,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Rotary_16
2026-09-14T06:04:18Z,CIDAR_Lab_Past_Devices/Rotary_Cells.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Rotary_Cells
2026-09-14T06:04:19Z,CIDAR_Lab_Past_Devices/Seeding.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Seeding
2026-09-14T06:04:20Z,CIDAR_Lab_Past_Devices/Single_Port.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Single_Port
2026-09-14T06:04:21Z,CIDAR_Lab_Past_Devices/Three_Reagent_Mix.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/CIDAR_Lab_Past_Devices/Three_Reagent_Mix
2026-09-14T06:04:22Z,COVID/Aj_Rtpcr_8_Primer.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/COVID/Aj_Rtpcr_8_Primer
2026-09-14T06:04:23Z,COVID/Arize.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/COVID/Arize
2026-09-14T06:04:24Z,COVID/Covid_Crispr.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/COVID/Covid_Crispr
2026-09-14T06:04:25Z,COVID/Crispr.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/COVID/Crispr
2026-09-14T06:04:26Z,COVID/Detectr.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/COVID/Detectr
2026-09-14T06:04:27Z,COVID/Elisa.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/COVID/Elisa
2026-09-14T06:04:28Z,COVID/Gel_Electrophoresis.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/COVID/Gel_Electrophoresis
2026-09-14T06:04:29Z,COVID/Hybri_Detect.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/COVID/Hybri_Detect
2026-09-14T06:04:29Z,COVID/Part_1_Rna_Prep.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/COVID/Part_1_Rna_Prep
2026-09-14T06:04:30Z,COVID/Part_2_Rt_Step.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/COVID/Part_2_Rt_Step
2026-09-14T06:04:31Z,COVID/Part_3_Gel.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/COVID/Part_3_Gel
2026-09-14T06:04:32Z,COVID/Rt_Pcr.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/COVID/Rt_Pcr
2026-09-14T06:04:34Z,Constraints/Array_Constraint.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Constraints/Array_Constraint
2026-09-14T06:04:35Z,Constraints/Orthogonal_Constraint.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Constraints/Orthogonal_Constraint
2026-09-14T06:04:35Z,Constraints/Orthogonal_Constraint_Large.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Constraints/Orthogonal_Constraint_Large
2026-09-14T06:04:36Z,Constraints/Position_Constraint.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Constraints/Position_Constraint
2026-09-14T06:04:37Z,Constraints/Relative_Orientation_Constraint.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Constraints/Relative_Orientation_Constraint
2026-09-14T06:04:38Z,Constraints/Tree_Constraint.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Constraints/Tree_Constraint
2026-09-14T06:04:39Z,Distribute_Expressions/And_Annotation_Test.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Expressions/And_Annotation_Test
2026-09-14T06:04:40Z,Distribute_Expressions/Dist_Expression_1.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Expressions/Dist_Expression_1
2026-09-14T06:04:41Z,Distribute_Expressions/Dist_Expression_2.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Expressions/Dist_Expression_2
2026-09-14T06:04:41Z,Distribute_Expressions/Dist_Expression_3.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Expressions/Dist_Expression_3
2026-09-14T06:04:42Z,Distribute_Library/Cell_Traps_4.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Cell_Traps_4
2026-09-14T06:04:43Z,Distribute_Library/Hv_Storage_Grid_04.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Hv_Storage_Grid_04
2026-09-14T06:04:44Z,Distribute_Library/Hv_Storage_Grid_08.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Hv_Storage_Grid_08
2026-09-14T06:04:45Z,Distribute_Library/Hv_Storage_Grid_16.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Hv_Storage_Grid_16
2026-09-14T06:04:46Z,Distribute_Library/Hv_Storage_Grid_32.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Hv_Storage_Grid_32
2026-09-14T06:04:46Z,Distribute_Library/Hv_Storage_Grid_64.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Hv_Storage_Grid_64
2026-09-14T06:04:47Z,Distribute_Library/Mux_02_In.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Mux_02_In
2026-09-14T06:04:48Z,Distribute_Library/Mux_02_Out.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Mux_02_Out
2026-09-14T06:04:49Z,Distribute_Library/Mux_04_In.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Mux_04_In
2026-09-14T06:04:50Z,Distribute_Library/Mux_04_Out.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Mux_04_Out
2026-09-14T06:04:51Z,Distribute_Library/Mux_08_In.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Mux_08_In
2026-09-14T06:04:52Z,Distribute_Library/Mux_08_Out.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Mux_08_Out
2026-09-14T06:04:53Z,Distribute_Library/Mux_16_In.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Mux_16_In
2026-09-14T06:04:55Z,Distribute_Library/Mux_16_Out.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Mux_16_Out
2026-09-14T06:04:56Z,Distribute_Library/Mux_32_In.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Mux_32_In
2026-09-14T06:04:58Z,Distribute_Library/Mux_32_Out.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Mux_32_Out
2026-09-14T06:05:00Z,Distribute_Library/Mux_64_In.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Mux_64_In
2026-09-14T06:05:03Z,Distribute_Library/Mux_64_Out.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Mux_64_Out
2026-09-14T06:05:03Z,Distribute_Library/Single_Storage_Grid_01.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Single_Storage_Grid_01
2026-09-14T06:05:04Z,Distribute_Library/Single_Storage_Grid_02.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Single_Storage_Grid_02
2026-09-14T06:05:05Z,Distribute_Library/Single_Storage_Grid_04.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Single_Storage_Grid_04
2026-09-14T06:05:06Z,Distribute_Library/Single_Storage_Grid_08.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Single_Storage_Grid_08
2026-09-14T06:05:07Z,Distribute_Library/Single_Storage_Grid_16.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Single_Storage_Grid_16
2026-09-14T06:05:07Z,Distribute_Library/Single_Storage_Grid_32.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Single_Storage_Grid_32
2026-09-14T06:05:08Z,Distribute_Library/Single_Storage_Grid_64.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Single_Storage_Grid_64
2026-09-14T06:05:09Z,Distribute_Library/Transposer_02.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Transposer_02
2026-09-14T06:05:10Z,Distribute_Library/Transposer_03.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Transposer_03
2026-09-14T06:05:11Z,Distribute_Library/Transposer_04.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Transposer_04
2026-09-14T06:05:12Z,Distribute_Library/Transposer_08.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Transposer_08
2026-09-14T06:05:13Z,Distribute_Library/Transposer_16.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Transposer_16
2026-09-14T06:05:14Z,Distribute_Library/Transposer_32.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Transposer_32
2026-09-14T06:05:14Z,Distribute_Library/Transposer_64.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Distribute_Library/Transposer_64
2026-09-14T06:05:15Z,Drop_Ref/Droplet_Generator_1.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Droplet_Generator_1
2026-09-14T06:05:16Z,Drop_Ref/Droplet_Generator_2.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Droplet_Generator_2
2026-09-14T06:05:17Z,Drop_Ref/Droplet_Generator_3.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Droplet_Generator_3
2026-09-14T06:05:18Z,Drop_Ref/Droplet_Generator_4.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Droplet_Generator_4
2026-09-14T06:05:19Z,Drop_Ref/Dropx_Test_1.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dropx_Test_1
2026-09-14T06:05:20Z,Drop_Ref/Dropx_Test_2.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dropx_Test_2
2026-09-14T06:05:21Z,Drop_Ref/Dropx_Test_3.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dropx_Test_3
2026-09-14T06:05:22Z,Drop_Ref/Dropx_Test_4.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dropx_Test_4
2026-09-14T06:05:22Z,Drop_Ref/Dx_1.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_1
2026-09-14T06:05:23Z,Drop_Ref/Dx_10.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_10
2026-09-14T06:05:24Z,Drop_Ref/Dx_10_Ref.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_10_Ref
2026-09-14T06:05:25Z,Drop_Ref/Dx_11.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_11
2026-09-14T06:05:26Z,Drop_Ref/Dx_11_Ref.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_11_Ref
2026-09-14T06:05:27Z,Drop_Ref/Dx_12.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_12
2026-09-14T06:05:28Z,Drop_Ref/Dx_12_Ref.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_12_Ref
2026-09-14T06:05:29Z,Drop_Ref/Dx_13.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_13
2026-09-14T06:05:30Z,Drop_Ref/Dx_13_Ref.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_13_Ref
2026-09-14T06:05:31Z,Drop_Ref/Dx_14.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_14
2026-09-14T06:05:32Z,Drop_Ref/Dx_14_Ref.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_14_Ref
2026-09-14T06:05:32Z,Drop_Ref/Dx_15.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_15
2026-09-14T06:05:33Z,Drop_Ref/Dx_15_Ref.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_15_Ref
2026-09-14T06:05:34Z,Drop_Ref/Dx_1_Ref.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_1_Ref
2026-09-14T06:05:35Z,Drop_Ref/Dx_2.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_2
2026-09-14T06:05:36Z,Drop_Ref/Dx_2_Ref.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_2_Ref
2026-09-14T06:05:37Z,Drop_Ref/Dx_3.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_3
2026-09-14T06:05:38Z,Drop_Ref/Dx_3_Ref.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_3_Ref
2026-09-14T06:05:39Z,Drop_Ref/Dx_4.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_4
2026-09-14T06:05:40Z,Drop_Ref/Dx_4_Ref.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_4_Ref
2026-09-14T06:05:41Z,Drop_Ref/Dx_5.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_5
2026-09-14T06:05:42Z,Drop_Ref/Dx_5_Ref.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_5_Ref
2026-09-14T06:05:43Z,Drop_Ref/Dx_6.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_6
2026-09-14T06:05:43Z,Drop_Ref/Dx_6_Ref.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_6_Ref
2026-09-14T06:05:44Z,Drop_Ref/Dx_7.mint,1,0,./Microfluidics-Benchmarks/Results/MINT-TestCases/Drop_Ref/Dx_7
