timestamp_iso,benchmark_label,input_lfr_rel,lfr_file_stem,success,overall_score,sec_compile_lfr_s,sec_flatten_variant_outputs_s,sec_lfr_to_mint_cumulative_s,sec_lfr_to_unplaced_json_cumulative_s,sec_unplaced_json_to_pr_s,sec_wall_total_s,pr_json_path
2026-08-04T01:53:22+00:00,Expressions/expression11.lfr,Expressions/expression11.lfr,expression11,1,0.493821,0.175830,0.002425,0.178255,0.178288,0.001597,0.179885,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Expressions/expression11/expression11_fromLFR_PR.json
2026-08-04T01:53:23+00:00,Expressions/expression12.lfr,Expressions/expression12.lfr,expression12,1,0.599941,0.314833,0.001697,0.316531,0.316559,0.006441,0.323000,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Expressions/expression12/expression12_fromLFR_PR.json
2026-08-04T01:53:25+00:00,Expressions/expression13.lfr,Expressions/expression13.lfr,expression13,1,0.459558,0.167769,0.001532,0.169301,0.169326,0.001039,0.170365,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Expressions/expression13/expression13_fromLFR_PR.json
2026-08-04T01:53:26+00:00,Expressions/expression14.lfr,Expressions/expression14.lfr,expression14,1,0.598945,0.532135,0.001571,0.533706,0.533727,0.010437,0.544163,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Expressions/expression14/expression14_fromLFR_PR.json
2026-08-04T01:53:27+00:00,Expressions/expression15.lfr,Expressions/expression15.lfr,expression15,1,0.553245,0.265953,0.001459,0.267412,0.267431,0.002971,0.270402,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Expressions/expression15/expression15_fromLFR_PR.json
2026-08-04T01:53:29+00:00,Expressions/expression2.lfr,Expressions/expression2.lfr,expression2,1,0.484283,0.218139,0.001768,0.219907,0.219933,0.001980,0.221913,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Expressions/expression2/expression2_fromLFR_PR.json
2026-08-04T01:53:30+00:00,Expressions/expression3.lfr,Expressions/expression3.lfr,expression3,1,0.481580,0.206148,0.001793,0.207941,0.207967,0.002107,0.210074,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Expressions/expression3/expression3_fromLFR_PR.json
2026-08-04T01:53:31+00:00,Expressions/expression4.lfr,Expressions/expression4.lfr,expression4,1,0.519885,0.189904,0.001520,0.191424,0.191444,0.001579,0.193023,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Expressions/expression4/expression4_fromLFR_PR.json
2026-08-04T01:53:32+00:00,Expressions/expression5.lfr,Expressions/expression5.lfr,expression5,1,0.470031,0.203292,0.001625,0.204917,0.204937,0.001717,0.206654,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Expressions/expression5/expression5_fromLFR_PR.json
2026-08-04T01:53:33+00:00,Expressions/expression6.lfr,Expressions/expression6.lfr,expression6,1,0.488699,0.221407,0.001520,0.222928,0.222950,0.001991,0.224941,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Expressions/expression6/expression6_fromLFR_PR.json
2026-08-04T01:53:34+00:00,Expressions/expression7.lfr,Expressions/expression7.lfr,expression7,1,0.597340,0.217228,0.001767,0.218996,0.219021,0.004061,0.223082,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Expressions/expression7/expression7_fromLFR_PR.json
2026-08-04T01:53:36+00:00,Expressions/expression8.lfr,Expressions/expression8.lfr,expression8,1,0.518028,0.223722,0.001592,0.225314,0.225336,0.001937,0.227273,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Expressions/expression8/expression8_fromLFR_PR.json
2026-08-04T01:53:37+00:00,Expressions/expression9.lfr,Expressions/expression9.lfr,expression9,1,0.463120,0.229134,0.001483,0.230617,0.230638,0.001558,0.232196,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Expressions/expression9/expression9_fromLFR_PR.json
2026-08-04T01:53:38+00:00,GraphCoverage/cycle.lfr,GraphCoverage/cycle.lfr,cycle,1,0.488112,0.176373,0.001722,0.178095,0.178120,0.001738,0.179858,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/GraphCoverage/cycle/cycle_fromLFR_PR.json
2026-08-04T01:53:39+00:00,GraphCoverage/n_g_m_map.lfr,GraphCoverage/n_g_m_map.lfr,n_g_m_map,1,0.534472,0.217790,0.001645,0.219434,0.219461,0.001833,0.221294,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/GraphCoverage/n_g_m_map/n_g_m_map_fromLFR_PR.json
2026-08-04T01:53:40+00:00,GraphCoverage/n_l_m_map.lfr,GraphCoverage/n_l_m_map.lfr,n_l_m_map,1,0.536282,0.209383,0.001515,0.210898,0.210919,0.001929,0.212847,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/GraphCoverage/n_l_m_map/n_l_m_map_fromLFR_PR.json
2026-08-04T01:53:42+00:00,GraphCoverage/one_to_one.lfr,GraphCoverage/one_to_one.lfr,one_to_one,1,0.619156,0.150270,0.001474,0.151744,0.151764,0.000670,0.152434,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/GraphCoverage/one_to_one/one_to_one_fromLFR_PR.json
2026-08-04T01:53:43+00:00,GraphCoverage/tree_bus.lfr,GraphCoverage/tree_bus.lfr,tree_bus,1,0.619156,0.164140,0.001799,0.165939,0.165964,0.000916,0.166879,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/GraphCoverage/tree_bus/tree_bus_fromLFR_PR.json
2026-08-04T01:53:44+00:00,GraphCoverage/tree_fanin.lfr,GraphCoverage/tree_fanin.lfr,tree_fanin,1,0.701167,0.214034,0.001496,0.215531,0.215552,0.001770,0.217322,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/GraphCoverage/tree_fanin/tree_fanin_fromLFR_PR.json
2026-08-04T01:53:45+00:00,GraphCoverage/tree_fanout.lfr,GraphCoverage/tree_fanout.lfr,tree_fanout,1,0.701167,0.205416,0.001479,0.206895,0.206915,0.001765,0.208680,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/GraphCoverage/tree_fanout/tree_fanout_fromLFR_PR.json
2026-08-04T01:53:46+00:00,LiteratureBenchmarks/device1_sc_rna_seq.lfr,LiteratureBenchmarks/device1_sc_rna_seq.lfr,device1_sc_rna_seq,1,0.499028,0.206504,0.001810,0.208315,0.208340,0.002560,0.210900,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/LiteratureBenchmarks/device1_sc_rna_seq/device1_sc_rna_seq_fromLFR_PR.json
2026-08-04T01:53:48+00:00,LiteratureBenchmarks/device2_artificial_cells.lfr,LiteratureBenchmarks/device2_artificial_cells.lfr,device2_artificial_cells,1,0.520869,0.322557,0.001494,0.324051,0.324072,0.004992,0.329064,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/LiteratureBenchmarks/device2_artificial_cells/device2_artificial_cells_fromLFR_PR.json
2026-08-04T01:53:49+00:00,LiteratureBenchmarks/device4_molecular_diagnostics.lfr,LiteratureBenchmarks/device4_molecular_diagnostics.lfr,device4_molecular_diagnostics,1,0.500529,0.210489,0.001837,0.212326,0.212351,0.002826,0.215177,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/LiteratureBenchmarks/device4_molecular_diagnostics/device4_molecular_diagnostics_fromLFR_PR.json
2026-08-04T01:53:50+00:00,LiteratureBenchmarks/device5_bacteria_diagnostics.lfr,LiteratureBenchmarks/device5_bacteria_diagnostics.lfr,device5_bacteria_diagnostics,1,0.488112,0.174429,0.001547,0.175977,0.176002,0.001277,0.177279,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/LiteratureBenchmarks/device5_bacteria_diagnostics/device5_bacteria_diagnostics_fromLFR_PR.json
2026-08-04T01:53:51+00:00,LiteratureBenchmarks/device6_organic_chemical_synthesis.lfr,LiteratureBenchmarks/device6_organic_chemical_synthesis.lfr,device6_organic_chemical_synthesis,1,0.596700,0.366564,0.001768,0.368332,0.368356,0.007007,0.375363,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/LiteratureBenchmarks/device6_organic_chemical_synthesis/device6_organic_chemical_synthesis_fromLFR_PR.json
2026-08-04T01:53:53+00:00,LiteratureBenchmarks/device7_enzyme_screening.lfr,LiteratureBenchmarks/device7_enzyme_screening.lfr,device7_enzyme_screening,1,0.545644,0.313058,0.001516,0.314574,0.314596,0.003322,0.317918,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/LiteratureBenchmarks/device7_enzyme_screening/device7_enzyme_screening_fromLFR_PR.json
2026-08-04T01:53:54+00:00,ParserTest/declarations.lfr,ParserTest/declarations.lfr,declarations,1,0.619156,0.158358,0.001691,0.160050,0.160074,0.000879,0.160953,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/ParserTest/declarations/declarations_fromLFR_PR.json
2026-08-04T01:53:55+00:00,ParserTest/pumpstat.lfr,ParserTest/pumpstat.lfr,pumpstat,1,0.619156,0.163403,0.001425,0.164828,0.164854,0.000670,0.165524,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/ParserTest/pumpstat/pumpstat_fromLFR_PR.json
2026-08-04T01:53:56+00:00,Protocols/MARS/cell_lysis.lfr,Protocols/MARS/cell_lysis.lfr,cell_lysis,1,0.507006,0.200050,0.001466,0.201516,0.201536,0.001555,0.203091,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Protocols/MARS/cell_lysis/cell_lysis_fromLFR_PR.json
2026-08-04T01:53:57+00:00,Protocols/MARS/cell_sorting.lfr,Protocols/MARS/cell_sorting.lfr,cell_sorting,1,0.661776,0.189826,0.002615,0.192442,0.192487,0.001614,0.194101,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Protocols/MARS/cell_sorting/cell_sorting_fromLFR_PR.json
2026-08-04T01:53:59+00:00,Protocols/MARS/dna_digest.lfr,Protocols/MARS/dna_digest.lfr,dna_digest,1,0.510633,0.266831,0.001715,0.268546,0.268571,0.003075,0.271646,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Protocols/MARS/dna_digest/dna_digest_fromLFR_PR.json
2026-08-04T01:54:00+00:00,Protocols/MARS/fluorescence.lfr,Protocols/MARS/fluorescence.lfr,fluorescence,1,0.507200,0.240464,0.001789,0.242253,0.242279,0.002884,0.245163,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Protocols/MARS/fluorescence/fluorescence_fromLFR_PR.json
2026-08-04T01:54:01+00:00,Protocols/MARS/ligation.lfr,Protocols/MARS/ligation.lfr,ligation,1,0.537846,0.385367,0.001483,0.386850,0.386870,0.004284,0.391154,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Protocols/MARS/ligation/ligation_fromLFR_PR.json
2026-08-04T01:54:02+00:00,Protocols/MARS/pcr.lfr,Protocols/MARS/pcr.lfr,pcr,1,0.490145,0.156346,0.001536,0.157882,0.157906,0.000882,0.158788,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Protocols/MARS/pcr/pcr_fromLFR_PR.json
2026-08-04T01:54:04+00:00,Protocols/MARS/transformation.lfr,Protocols/MARS/transformation.lfr,transformation,1,0.475968,0.265065,0.001795,0.266860,0.266886,0.003160,0.270046,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Protocols/MARS/transformation/transformation_fromLFR_PR.json
2026-08-04T01:54:05+00:00,Protocols/directed_evolution.lfr,Protocols/directed_evolution.lfr,directed_evolution,1,0.597110,0.332769,0.001744,0.334514,0.334537,0.005206,0.339743,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Protocols/directed_evolution/directed_evolution_fromLFR_PR.json
2026-08-04T01:54:06+00:00,Ryuichi's designs/chemostat_chip.lfr,Ryuichi's designs/chemostat_chip.lfr,chemostat_chip,1,0.598974,0.346858,0.001515,0.348374,0.348395,0.005321,0.353716,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/chemostat_chip/chemostat_chip_fromLFR_PR.json
2026-08-04T01:54:08+00:00,Ryuichi's designs/dnasynthesizer.lfr,Ryuichi's designs/dnasynthesizer.lfr,dnasynthesizer,1,0.599865,0.507491,0.001736,0.509227,0.509251,0.010357,0.519608,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/dnasynthesizer/dnasynthesizer_fromLFR_PR.json
2026-08-04T01:54:09+00:00,Ryuichi's designs/genetic_clock_testing_tool.lfr,Ryuichi's designs/genetic_clock_testing_tool.lfr,genetic_clock_testing_tool,1,0.508016,0.206290,0.001507,0.207797,0.207818,0.001970,0.209788,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/genetic_clock_testing_tool/genetic_clock_testing_tool_fromLFR_PR.json
2026-08-04T01:54:10+00:00,Ryuichi's designs/glycoform.lfr,Ryuichi's designs/glycoform.lfr,glycoform,1,0.504775,0.220595,0.001469,0.222064,0.222084,0.002298,0.224381,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/glycoform/glycoform_fromLFR_PR.json
2026-08-04T01:54:12+00:00,Ryuichi's designs/gradient.lfr,Ryuichi's designs/gradient.lfr,gradient,1,0.595763,0.478838,0.001540,0.480377,0.480397,0.008613,0.489010,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/gradient/gradient_fromLFR_PR.json
2026-08-04T01:54:13+00:00,Ryuichi's designs/incubator.lfr,Ryuichi's designs/incubator.lfr,incubator,1,0.503258,0.270748,0.001608,0.272356,0.272384,0.003182,0.275565,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/incubator/incubator_fromLFR_PR.json
2026-08-04T01:54:14+00:00,Ryuichi's designs/inlet16.lfr,Ryuichi's designs/inlet16.lfr,inlet16,1,0.600027,0.431041,0.001700,0.432741,0.432765,0.007479,0.440244,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/inlet16/inlet16_fromLFR_PR.json
2026-08-04T01:54:15+00:00,Ryuichi's designs/kinetics.lfr,Ryuichi's designs/kinetics.lfr,kinetics,1,0.488086,0.179391,0.001481,0.180872,0.180892,0.001260,0.182152,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/kinetics/kinetics_fromLFR_PR.json
2026-08-04T01:54:17+00:00,Ryuichi's designs/mfd005chip.lfr,Ryuichi's designs/mfd005chip.lfr,mfd005chip,1,0.505620,0.243103,0.001502,0.244605,0.244626,0.002857,0.247483,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/mfd005chip/mfd005chip_fromLFR_PR.json
2026-08-04T01:54:18+00:00,Ryuichi's designs/microalgal_bioassay.lfr,Ryuichi's designs/microalgal_bioassay.lfr,microalgal_bioassay,1,0.536461,0.223999,0.001473,0.225472,0.225491,0.002446,0.227937,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/microalgal_bioassay/microalgal_bioassay_fromLFR_PR.json
2026-08-04T01:54:19+00:00,Ryuichi's designs/microdroplet.lfr,Ryuichi's designs/microdroplet.lfr,microdroplet,1,0.520726,0.246965,0.001579,0.248544,0.248566,0.002918,0.251484,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/microdroplet/microdroplet_fromLFR_PR.json
2026-08-04T01:54:20+00:00,Ryuichi's designs/microreactor.lfr,Ryuichi's designs/microreactor.lfr,microreactor,1,0.520287,0.206179,0.001796,0.207975,0.208000,0.002677,0.210677,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/microreactor/microreactor_fromLFR_PR.json
2026-08-04T01:54:23+00:00,Ryuichi's designs/mux96chambers.lfr,Ryuichi's designs/mux96chambers.lfr,mux96chambers,1,0.600392,1.377183,0.001694,1.378877,1.378900,0.035844,1.414745,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/mux96chambers/mux96chambers_fromLFR_PR.json
2026-08-04T01:54:24+00:00,Ryuichi's designs/nine_to_one_mux.lfr,Ryuichi's designs/nine_to_one_mux.lfr,nine_to_one_mux,1,0.597056,0.276747,0.001504,0.278251,0.278273,0.003361,0.281634,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/nine_to_one_mux/nine_to_one_mux_fromLFR_PR.json
2026-08-04T01:54:25+00:00,Ryuichi's designs/olfactory.lfr,Ryuichi's designs/olfactory.lfr,olfactory,1,0.496758,0.220734,0.001818,0.222551,0.222576,0.002579,0.225156,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/olfactory/olfactory_fromLFR_PR.json
2026-08-04T01:54:27+00:00,Ryuichi's designs/rootchip.lfr,Ryuichi's designs/rootchip.lfr,rootchip,1,0.567417,0.288507,0.001532,0.290039,0.290059,0.003411,0.293470,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/rootchip/rootchip_fromLFR_PR.json
2026-08-04T01:54:28+00:00,Ryuichi's designs/seeding.lfr,Ryuichi's designs/seeding.lfr,seeding,1,0.599954,0.300784,0.001491,0.302275,0.302296,0.005396,0.307692,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Ryuichi's designs/seeding/seeding_fromLFR_PR.json
2026-08-04T01:54:29+00:00,TechnologyMapping/cycle.lfr,TechnologyMapping/cycle.lfr,cycle,1,0.506266,0.215378,0.001704,0.217083,0.217108,0.001676,0.218784,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/TechnologyMapping/cycle/cycle_fromLFR_PR.json
2026-08-04T01:54:30+00:00,TechnologyMapping/instance_mapping.lfr,TechnologyMapping/instance_mapping.lfr,instance_mapping,1,0.484430,0.159358,0.001497,0.160855,0.160877,0.000839,0.161716,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/TechnologyMapping/instance_mapping/instance_mapping_fromLFR_PR.json
2026-08-04T01:54:31+00:00,TechnologyMapping/n_g_m_map.lfr,TechnologyMapping/n_g_m_map.lfr,n_g_m_map,1,0.534472,0.206955,0.001445,0.208401,0.208422,0.001752,0.210174,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/TechnologyMapping/n_g_m_map/n_g_m_map_fromLFR_PR.json
2026-08-04T01:54:33+00:00,TechnologyMapping/n_l_m_map.lfr,TechnologyMapping/n_l_m_map.lfr,n_l_m_map,1,0.536282,0.205975,0.001526,0.207501,0.207523,0.001806,0.209330,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/TechnologyMapping/n_l_m_map/n_l_m_map_fromLFR_PR.json
2026-08-04T01:54:34+00:00,TechnologyMapping/one_to_one_mapping.lfr,TechnologyMapping/one_to_one_mapping.lfr,one_to_one_mapping,1,0.484430,0.165853,0.001847,0.167700,0.167726,0.001150,0.168876,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/TechnologyMapping/one_to_one_mapping/one_to_one_mapping_fromLFR_PR.json
2026-08-04T01:54:35+00:00,TechnologyMapping/tree_bus.lfr,TechnologyMapping/tree_bus.lfr,tree_bus,1,0.593447,0.225102,0.001486,0.226588,0.226613,0.002793,0.229406,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/TechnologyMapping/tree_bus/tree_bus_fromLFR_PR.json
2026-08-04T01:54:36+00:00,TechnologyMapping/tree_fanin_mapping.lfr,TechnologyMapping/tree_fanin_mapping.lfr,tree_fanin_mapping,1,0.598555,0.206952,0.001440,0.208392,0.208413,0.002541,0.210954,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/TechnologyMapping/tree_fanin_mapping/tree_fanin_mapping_fromLFR_PR.json
2026-08-04T01:54:37+00:00,TechnologyMapping/tree_fanout_mapping.lfr,TechnologyMapping/tree_fanout_mapping.lfr,tree_fanout_mapping,1,0.598445,0.196993,0.001792,0.198785,0.198811,0.003693,0.202504,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/TechnologyMapping/tree_fanout_mapping/tree_fanout_mapping_fromLFR_PR.json
2026-08-04T01:54:39+00:00,TechnologyMapping/tree_fanout_mapping2.lfr,TechnologyMapping/tree_fanout_mapping2.lfr,tree_fanout_mapping2,1,0.596981,0.216496,0.001519,0.218015,0.218039,0.001880,0.219918,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/TechnologyMapping/tree_fanout_mapping2/tree_fanout_mapping2_fromLFR_PR.json
